Title,Bedrooms,Bathrooms,Floor_area,City,location_area,Price_in_Cr,Price_per_sqft,floor_level,Is_in_Dhaka
"Get Ready To Buy This Ideally Maintained 2456 Sq Ft Apartment Located In Block K, Bashundhara R-A",4.0,4.0,2456.0,dhaka,bashundhara,2.21,8998.37,medium,yes
"Get A Look At This Lovely Flat For Sale Featuring 2500 Sq Ft In Block K, Bashundhara R-A",4.0,4.0,2500.0,dhaka,bashundhara,2.25,9000.0,medium,yes
Plan To Move In This 1599 Sq Ft Flat Which Is For Sale In Shahidbag,3.0,3.0,1599.0,dhaka,malibagh,1.6,10006.25,low,yes
Well Planned 1348 Sq Ft Flat For Sale In Aftab Nagar,3.0,3.0,1348.0,dhaka,aftab nagar,1.12,8308.61,low,yes
"A Nice Flat Of 1445 Sq Ft Is Ready For Sale In Kachukhet , Near Muslim Modern College",3.0,3.0,1445.0,dhaka,kachukhet,0.69,4775.09,low,yes
Visit This Apartment For Sale In West Shewrapara Near Baitun Noor Jame Masjid,3.0,3.0,1200.0,dhaka,mirpur,0.5,4166.67,medium,yes
"A Comfortably Planned Flat of 1,150 Sq. Ft. is up for Sale Now In Agargaon",3.0,2.0,1150.0,dhaka,agargaon,0.63,5478.26,medium,yes
In Agargaon 1150 SQ FT flat is available for sale which is now close to Momtaz Mansion Jame Masjid,3.0,2.0,1150.0,dhaka,agargaon,0.63,5478.26,low,yes
1050 Sq.Ft And 3 Bedroom Apartment For Sale In Ibrahimpur Near Ibrahimpur Central Jame Masjid,3.0,3.0,1050.0,dhaka,ibrahimpur,0.38,3619.05,low,yes
"At Joar Sahara, flat for Sale close to DBBL ATM",3.0,2.0,1200.0,dhaka,joar sahara,0.55,4583.33,low,yes
An Apartment Up For Sale At Pallabi Near To Pallabi Jhil Jame Mashjid,3.0,3.0,1850.0,dhaka,mirpur,0.98,5297.3,medium,yes
A 1420 Sq. Ft Brand New Apartment Which Is Up For Sale At Pallabi Near To Popular Hospital.,3.0,3.0,1420.0,dhaka,mirpur,0.82,5774.65,low,yes
Welcome You A Cozy Apartment Placed In Mirpur Near Eastern Housing,2.0,2.0,850.0,dhaka,mirpur,0.33,3882.35,medium,yes
Beautiful And Well-constructed Flat Is Ready For Sale At Shahjadpur Nearby Shahjadpur Model Government Primary School,3.0,3.0,1475.0,dhaka,badda,1.56,10576.27,medium,yes
Impressive Flat Of 1375 Sq Ft Is Up For Sale In Shahjadpur Near Eidgah Mosque,3.0,3.0,1375.0,dhaka,badda,1.46,10618.18,medium,yes
Get Comfortable In A Flat For Sale In Paikpara Nearby Paikpara Jame Mosjid,3.0,2.0,1050.0,dhaka,mirpur,0.44,4190.48,low,yes
"Create Your New Home In A Flat For Sale In Mirpur, Near Pallabi Mohila Degree College",2.0,2.0,905.0,dhaka,mirpur,0.41,4530.39,low,yes
We Have A Ready Flat For Sale In Mirpur Nearby Mirpur Adhunik Hospital,2.0,2.0,850.0,dhaka,mirpur,0.38,4470.59,low,yes
Get Comfortable In A Flat For Sale In Faydabad Nearby Faidabad Central Eidgah Maidan,2.0,2.0,600.0,dhaka,dakshin khan,0.29,4833.33,low,yes
1422 Sq Ft Residential Space Is For Sale At Badda,3.0,3.0,1422.0,dhaka,badda,0.98,6891.7,low,yes
Your Desired 3-Bedroom Home In Uttar Badda Very Near To Sadhinata Sarani Ideal School Is Now Vacant For Sale,3.0,2.0,1200.0,dhaka,badda,0.6,5000.0,medium,yes
A Well Planned Apartment For Sale In Ashulia Near Baitul Aman Mosjid,3.0,3.0,1470.0,dhaka,savar,0.78,5306.12,low,yes
Well Structured Flat for Sale in Badda close to Sahaba Jame Mosjid,3.0,3.0,1396.0,dhaka,badda,0.97,6948.42,medium,yes
Cozy Apartment Is Up For Sale In Mirpur- 12 Nearby Agrani Bank Limited,3.0,3.0,1100.0,dhaka,mirpur,0.62,5636.36,medium,yes
"Prominent Location And Splendid Outlook, This Open Floor Is Up For Sale In Mirpur Near To Life Aid Specialized Hospital Pvt. Ltd.",3.0,3.0,1700.0,dhaka,mirpur,1.16,6823.53,low,yes
"Grab This 1360 Sq Ft Apartment For Sale In Pallabi, Mirpur",3.0,3.0,1360.0,dhaka,mirpur,1.39,10220.59,low,yes
"This Comfy Flat Is Vacant Right Now For Sale In East Kazipara, Which Is 1360 Sq Ft",3.0,3.0,1360.0,dhaka,mirpur,0.8,5882.35,low,yes
A Nicely Constructed Apartment Of 2220 Sq Ft Is Available Right Now For Sale In Bashundhara R-a,4.0,5.0,2220.0,dhaka,bashundhara,2.4,10810.81,low,yes
"Have A Look At This 1100 Sq Ft Property Which Is Up For Sale Located At Section 12, Mirpur",3.0,3.0,1100.0,dhaka,mirpur,0.65,5909.09,high,yes
"Get Comfortable In A 930 Sq Ft Nice Flat For Sale In Middle Monipur, Mirpur",2.0,2.0,930.0,dhaka,mirpur,0.55,5913.98,medium,yes
"2250 Square Ft Residential Apartment For Sale At Bashundhara R-A, Block B",3.0,4.0,2250.0,dhaka,bashundhara,2.15,9555.56,medium,yes
"A Comfortable 1238 Sq Ft Flat Is Here For Sale In Lake Circus Road, Kalabagan",3.0,3.0,1238.0,dhaka,kalabagan,1.1,8885.3,low,yes
"Check This Fine Looking Flat Of 1700 Sq Ft Offered For Sale In Block F, Banasree",3.0,3.0,1700.0,dhaka,banasree,1.5,8823.53,low,yes
Buy This 1120 Sq Ft Apartment In The Flourishing Settlement Of Kallyanpur,3.0,3.0,1120.0,dhaka,mirpur,0.6,5357.14,medium,yes
"Let Us Assist You To Buy This 1150 Sq Ft Apartment Mirpur, Kallyanpur",3.0,3.0,1150.0,dhaka,mirpur,0.6,5217.39,low,yes
"We Are Presenting You With This 1200 Sq Ft Apartment For Sale In North Pirerbag, Mirpur",3.0,3.0,1200.0,dhaka,mirpur,0.6,5000.0,medium,yes
"Grab This 1635 Sq Ft Beautiful Apartment For Sale In Ahmed Nagar, Paikpara",3.0,4.0,1635.0,dhaka,mirpur,0.9,5504.59,medium,yes
We Are Offering To You This 1445 Sq Ft Lovely Flat For Sale In Banasree,3.0,3.0,1445.0,dhaka,banasree,1.3,8996.54,medium,yes
"Available At Bashundhara R-A, Block L A 1550 Square Feet And 3 Bedroom Residential Apartment For Sale.",3.0,3.0,1550.0,dhaka,bashundhara,1.2,7741.94,low,yes
Covering 975 Sq Ft Space A Flat Is Up For Sale In Bochila,3.0,2.0,975.0,dhaka,mohammadpur,0.4,4102.56,high,yes
"A 2440 Sq Ft Flat Is Up For Sale In A Well Secured Location Of Block H, Bashundhara R/A",4.0,4.0,2440.0,dhaka,bashundhara,2.54,10409.84,medium,yes
2700 Square Feet Apartment Is Ready For Sale In Banani Dohs,3.0,3.0,2700.0,dhaka,banani dohs,6.75,25000.0,medium,yes
2700 Square Feet Great Apartment For Sale In Banani Dohs,3.0,3.0,2700.0,dhaka,banani dohs,6.75,25000.0,medium,yes
"Offering You A 1250 Sq Ft Nice Flat For Sale In Nobodoy Housing Society, Mohammadpur",3.0,3.0,1250.0,dhaka,mohammadpur,0.75,6000.0,medium,yes
1600 Sq Ft Apartment With 3 Bedrooms For Sale In Aftab Nagar,3.0,3.0,1600.0,dhaka,aftab nagar,1.44,9000.0,medium,yes
"Get This Well Defined 1600 Sq Ft Flat For Sale In Tajmahal Road, Mohammadpur",3.0,3.0,1600.0,dhaka,mohammadpur,1.92,12000.0,low,yes
"Choose This 1550 Sq Ft Apartment Ready For Sale In Aftab Nagar, Block A",3.0,3.0,1550.0,dhaka,aftab nagar,1.15,7419.35,medium,yes
"2187 Square Feet Apartment For Sale In Mohammadpur, Iqbal Road",4.0,4.0,2187.0,dhaka,mohammadpur,3.94,18015.55,medium,yes
Buy This Amazing 1150 Square Feet Apartment In Mirpur,3.0,3.0,1150.0,dhaka,mirpur,0.6,5217.39,medium,yes
"Buy This 600 Square Feet Apartment In Mirpur, West Shewrapara",2.0,1.0,600.0,dhaka,mirpur,0.2,3333.33,medium,yes
"Start a new home, in this 1050 SQ FT apartment for sale in Dakkhin Paikpara",3.0,2.0,1050.0,dhaka,mirpur,0.45,4285.71,low,yes
Let Us Assist You To Buy This 1300 Sq Ft Flat For The Relaxing Life You Desire To Have In The Area Of Mirpur,3.0,3.0,1300.0,dhaka,mirpur,0.65,5000.0,low,yes
This 2150 Sq.Ft Spacious Apartment Which Is Up For Sale At Dhanmondi Near By National Bank Limited.,3.0,3.0,2150.0,dhaka,dhanmondi,2.35,10930.23,medium,yes
"At Uttar Khan, 1335 Sq Ft Flat Is Available For Sale",3.0,3.0,1335.0,dhaka,uttar khan,0.6,4494.38,medium,yes
"1186 Square Feet And 3 Bedroom Residential Apartment For Sale At Puran Para, Uttar Khan .",3.0,3.0,1186.0,dhaka,uttar khan,0.53,4468.8,medium,yes
Wonderful 895 SQ FT home is available for sale in Agargaon,2.0,2.0,895.0,dhaka,agargaon,0.55,6145.25,medium,yes
Affordableble 765 Sq Ft Apartment Is Up For Sale In West Agargaon,2.0,2.0,765.0,dhaka,agargaon,0.52,6797.39,low,yes
"An Adequate Residence Is up For Sale In Section 11, Mirpur With Satisfactory Price",2.0,2.0,750.0,dhaka,mirpur,0.4,5333.33,low,yes
"750 Sq Ft Apartment Is Available For Sale At Section 11, Mirpur",2.0,2.0,750.0,dhaka,mirpur,0.4,5333.33,low,yes
In Mirpur this flat is up for sale which is 930 SQ FT,3.0,3.0,930.0,dhaka,mirpur,0.39,4193.55,medium,yes
An Amazing 1542 Sq.ft -3 Bedroom Apartment Is Up For Sale In Shah Ali Bag .,3.0,3.0,1542.0,dhaka,mirpur,0.85,5512.32,medium,yes
Evaluate This 650 Square Feet Apartment For Sale In Mirpur,2.0,2.0,650.0,dhaka,mirpur,0.24,3692.31,medium,yes
"Buy This Nice Flat Of 1250 Sq Ft, Which Is Located At Darussalam, Mirpur",3.0,3.0,1250.0,dhaka,mirpur,0.62,4960.0,medium,yes
"Obtain This Well Fitted Flat Of 1250 Sq Ft Which Is Up For Sale In Darussalam, Mirpur",3.0,2.0,1250.0,dhaka,mirpur,0.62,4960.0,medium,yes
"See This 3 Bedroom Smartly Priced Apartment Which Is Up For Sale In North Ibrahimpur, That You Should Check.",3.0,3.0,1600.0,dhaka,ibrahimpur,0.95,5937.5,low,yes
1275 Sq.Ft. Apartment Available For Sale In North Manikdi,3.0,3.0,1275.0,dhaka,cantonment,0.57,4470.59,low,yes
"Ready 875 SQ FT flat is now for sale in Mirpur, Block E",2.0,2.0,875.0,dhaka,mirpur,0.4,4571.43,medium,yes
Offering you 1300 SQ FT flat for sale in Mirpur near to Paikpara Jame Masjid,3.0,3.0,1300.0,dhaka,mirpur,0.65,5000.0,medium,yes
Offering You A 1300 Sq Ft Flat For Sale In Middle Paikpara Near Paikpara Central Jame Masjid,3.0,3.0,1300.0,dhaka,mirpur,0.65,5000.0,medium,yes
Apartment Of 1180 Sq Ft Is For Sale In Bashundhara R-a Near Nsu,3.0,3.0,1180.0,dhaka,bashundhara,0.75,6355.93,low,yes
Flat For Sale In Mohammadpur Near Mohammadpur Girls&#039; High School,2.0,2.0,956.0,dhaka,mohammadpur,0.58,6066.95,medium,yes
"Select This 1250 Square Feet Apartment Up For Sale In Mohammadpur, Shekhertek",3.0,2.0,1250.0,dhaka,mohammadpur,0.75,6000.0,low,yes
"Buy This Nice Flat Of 900 Sq Ft, Which Is Located At West Monipur Near Jame Mosjid",3.0,2.0,900.0,dhaka,mirpur,0.43,4777.78,low,yes
This Very New Nice Flat Of 925 Sq Ft Is Up For Sale In West Monipur,3.0,2.0,925.0,dhaka,mirpur,0.44,4756.76,low,yes
"900 Square Feet Apartment Is For Sale At Kamal Sharani, West Monipur",3.0,2.0,900.0,dhaka,mirpur,0.43,4777.78,low,yes
1800 SQ FT flat is now for sale in Pirerbag,4.0,4.0,1800.0,dhaka,mirpur,0.9,5000.0,high,yes
"Be Content With Your Amazing Home Taste Through Buying This 1225 Sq Ft Flat In Mirpur, West Shewrapara",3.0,2.0,1225.0,dhaka,mirpur,0.55,4489.8,low,yes
"This Very Nice Flat Of 1100 Sq Ft Is Up For Sale In West Monipur, Mirpur",3.0,2.0,1100.0,dhaka,mirpur,0.46,4181.82,medium,yes
"Buy This Nice Flat Of 1100 Sq Ft, Which Is Located At Gedu Matabor Road, Ibrahimpur",3.0,2.0,1100.0,dhaka,ibrahimpur,0.58,5272.73,medium,yes
"See This 1300 Sq Ft Apartment For Sale Is All Set For You In Taltola, Agargaon",2.0,2.0,1300.0,dhaka,agargaon,0.65,5000.0,low,yes
A Finely Built 800 Sq Ft Flat Is Up For sale In North Pirerbag,3.0,2.0,800.0,dhaka,mirpur,0.53,6625.0,medium,yes
"Convenient Flat Is Up for Sale In Mohammadpur, Near To BRAC Bank Limited | ATM Booth",2.0,2.0,830.0,dhaka,mohammadpur,0.47,5662.65,medium,yes
"1200 Sq Ft Residential Flat Is Being Constructed For Sale In Mirpur, Ahmed Nagar",3.0,3.0,1200.0,dhaka,mirpur,0.75,6250.0,medium,yes
"See This 1465 Sq Ft Apartment For Sale Is All Set For You In S P Road, Paikpara",3.0,3.0,1465.0,dhaka,mirpur,0.8,5460.75,medium,yes
"Looking for a nice home to sale in Mirpur, check this one which is 1050 SQ FT",3.0,2.0,1050.0,dhaka,mirpur,0.6,5714.29,low,yes
Lovely Apartment Covering An Area Of 1260 Sq Ft Is Up For Sale In Uttara Near Uttara South Lake,3.0,3.0,1260.0,dhaka,uttara,0.7,5555.56,low,yes
At Senpara Nice Flat Up For Sale Near Mother Care International School,3.0,3.0,1275.0,dhaka,mirpur,0.72,5647.06,medium,yes
"Start A New Home, In This 2900 Sq Ft Flat For Sale In Bashundhara R/A Block C, Near Independent University, Bangladesh",4.0,5.0,2900.0,dhaka,bashundhara,3.5,12068.97,medium,yes
"600 Sq Ft Apartment For Sale In Mirpur, Section 12",2.0,2.0,600.0,dhaka,mirpur,0.32,5333.33,medium,yes
At Khilkhet Close To Kurmitola High School and College A 1125 Sq.Ft Residential Apartment For Sale,3.0,3.0,1125.0,dhaka,khilkhet,0.59,5244.44,medium,yes
A 3 Bedroom Residential Apartment For Sale At Bashundhara Next To Sunnydale School .,3.0,4.0,2230.0,dhaka,bashundhara,2.12,9506.73,medium,yes
Seize This 1150 Sq Ft Apartment Up For Sale In Mirpur Dohs,2.0,2.0,1150.0,dhaka,mirpur,0.87,7565.22,low,yes
Sophisticated Style! This 1175 Sq.Ft Flat For Sale In Senpara Parbata Is All About It .,3.0,2.0,1175.0,dhaka,mirpur,0.7,5957.45,low,yes
Worthy 1040 SQ FT residence is for sale at Banasree,3.0,3.0,1040.0,dhaka,banasree,0.65,6250.0,medium,yes
Ready Apartment Of 1920 Sq Ft Is Now Available To Sale In Mohammadpur,3.0,3.0,1920.0,dhaka,mohammadpur,1.05,5468.75,high,yes
"900 Sq Ft Residential Apartment Is On Sale In Sector 10, Uttara",2.0,2.0,900.0,dhaka,uttara,0.48,5333.33,low,yes
Buy This 887 Sq Ft Flat In Keraniganj,2.0,2.0,887.0,dhaka,keraniganj,0.3,3382.19,medium,yes
Properly Built Flat Is Up For Sale In Mirpur Section 10 Nearby Mercantile Bank Limited,3.0,2.0,1245.0,dhaka,mirpur,0.68,5461.85,low,yes
Apartment for sale is all set for you to settle in Mirpur close to Mirpur 10 No Market Masjid,3.0,2.0,1180.0,dhaka,mirpur,0.65,5508.47,low,yes
"1250 Sq Ft Residential Flat With Great Home Features For Sale In Mirpur, Dakkhin Paikpara",3.0,3.0,1250.0,dhaka,mirpur,0.82,6560.0,medium,yes
"Lovely Apartment Of 1300 Sq Ft Is Up For Sale In Dakkhin Paikpara, Mirpur",3.0,3.0,1300.0,dhaka,mirpur,0.85,6538.46,low,yes
"Buy This 1000 Sq Ft Residential Flat In Mirpur, Paikpara",3.0,2.0,1000.0,dhaka,mirpur,0.6,6000.0,medium,yes
Reasonable 1265 Sq Ft Flat Is Available For Sale In Dakkhin Paikpara Sarak,3.0,3.0,1265.0,dhaka,mirpur,0.88,6956.52,low,yes
Plan To Move In This 1450 Sq Ft Flat Which Is Up For Sale In Dolairpar,3.0,3.0,1450.0,dhaka,shyampur,0.7,4827.59,medium,yes
"At Bashundhara, A 1650 Sq Ft Well Fitted Residential Property Is On Sale",3.0,3.0,1650.0,dhaka,bashundhara,1.32,8000.0,medium,yes
A Nice Residential Flat For Sale Can Be Found In Banasree Nearby Banasree Jame Mosjid,3.0,3.0,1180.0,dhaka,banasree,0.7,5932.2,low,yes
"Impressive Residential Property Is Up For Sale In Road No 12, Uttara 13",3.0,4.0,1650.0,dhaka,uttara,1.4,8484.85,low,yes
Get comfortable in a 1650 SQ FT flat for sale in Bashabo,4.0,4.0,1650.0,dhaka,bashabo,0.95,5757.58,medium,yes
Grab This 2250 Square Ft. Apartment Up For Sale At Bashundhara R-A- Block I.,4.0,4.0,2250.0,dhaka,bashundhara,2.18,9688.89,low,yes
Find 1350 Sq Ft Flat Available For Sale In Dakshin Khan,3.0,3.0,1350.0,dhaka,dakshin khan,0.8,5925.93,medium,yes
"This 1133 Sq Ft Flat Is Ready To Sale In Mirpur-2, Borobag",3.0,3.0,1133.0,dhaka,mirpur,0.52,4589.59,medium,yes
A Nicely Build 980 Sq Ft And 3 Bedroom Apartment Is Vacant For Sale In Middle Paikpara Close To Bowshagari Central Masjid.,3.0,3.0,980.0,dhaka,mirpur,0.55,5612.24,medium,yes
"Here Is A Cozy And Nice Flat Of 1610 Sq Ft Is Waiting For Sale At Block A, Mirpur-11",3.0,3.0,1610.0,dhaka,mirpur,1.3,8074.53,high,yes
Create your home in a 1200 SQ FT apartment for sale in Mirpur DOHS,3.0,3.0,1200.0,dhaka,mirpur,1.0,8333.33,low,yes
"Select This 1120 Sq Ft Flat For Sale In North Kafrul Road, Ibrahimpur",3.0,3.0,1120.0,dhaka,ibrahimpur,0.5,4464.29,high,yes
See This 1250 Sq Ft Apartment For Sale Is All Set For You In Mirpur Close To Mirpur Shaheen School,3.0,3.0,1250.0,dhaka,mirpur,0.86,6880.0,medium,yes
"Covering 1250 Sq Ft Space A Flat Is Up For Sale In Section 11, Mirpur Nearby Mirpur Ideal School",3.0,3.0,1250.0,dhaka,mirpur,0.86,6880.0,medium,yes
"Beautiful And Well-constructed 1100 Sq Ft Flat Is Ready To Sale At Dakkin Paikpara, Mirpur",3.0,2.0,1100.0,dhaka,mirpur,0.65,5909.09,medium,yes
Buy This Great 2350 Square Feet Flat Available For Sale In Bashundhara R-a,4.0,4.0,2350.0,dhaka,bashundhara,1.95,8297.87,low,yes
"Visit This 650 Sq Ft Flat For A Small Family Is Here Available For Sale In Section 6, Mirpur",2.0,2.0,650.0,dhaka,mirpur,0.35,5384.62,medium,yes
"Offering You A 650 Sq Ft Nice Flat For Sale In Section 6, Mirpur",2.0,2.0,650.0,dhaka,mirpur,0.35,5384.62,medium,yes
A 1517 Sq. Ft Apartment Which Is Up For Sale At Uttara Near To Trust Bank Limited | Atm Booth.,3.0,4.0,1517.0,dhaka,uttara,1.15,7580.75,medium,yes
Look At This Nice 2200 Sq Ft Flat Is Up For Sale At Shyamoli,4.0,5.0,2200.0,dhaka,shyamoli,2.3,10454.55,high,yes
"700 Sq Ft Lovely Residential Flat For Sale In Mirpur, Section 13",2.0,2.0,700.0,dhaka,mirpur,0.38,5428.57,medium,yes
"We Are Happy To Present This Modern 1722 Sq Ft Apartment For Sale In Block G, Bashundhara R/A",3.0,3.0,1722.0,dhaka,bashundhara,1.82,10569.11,medium,yes
"Well Organized Flat Of 1250 Sq Ft Is Now Vacant For Sale In Kallyanpur, Mirpur",3.0,3.0,1250.0,dhaka,mirpur,0.75,6000.0,high,yes
Plan The Calm Life You Always Desire About In This Flat Of 1150 Sq Ft For Sale In Mirpur-11,3.0,3.0,1150.0,dhaka,mirpur,0.8,6956.52,medium,yes
"An Apartment Of 900 Sq Ft Is Up For Sale In Ashkona Medical Road, Dakshin Khan",2.0,2.0,900.0,dhaka,dakshin khan,0.46,5111.11,medium,yes
Picture Yourself In This Residential Apartment Of 1050 Sq Ft For Sale In Shah Ali Bag,3.0,3.0,1050.0,dhaka,mirpur,0.6,5714.29,medium,yes
Well Designed 1200 Sq Ft Residential Flat Is There For Sale At Middle Monipur,3.0,3.0,1200.0,dhaka,mirpur,0.5,4166.67,low,yes
Express Your Individuality At This 1400 Sq Ft Apartment At Bashundhara R-a Close To Markazul Fiqril Islami Bangladesh,3.0,3.0,1400.0,dhaka,bashundhara,1.25,8928.57,low,yes
"Find This 1200 Sq Ft Flat Available For Sale In Lalkuthi, Mirpur",3.0,3.0,1200.0,dhaka,mirpur,0.6,5000.0,medium,yes
"Buy This 1740 Sq Ft Apartment In Mirpur-2, Borobag",4.0,4.0,1740.0,dhaka,mirpur,1.13,6494.25,medium,yes
"1200 Sq Ft Nice Apartment For Sale In East Kazipara, Mirpur",3.0,3.0,1200.0,dhaka,mirpur,0.77,6416.67,medium,yes
Great Location! Check Out This 1250 Sq Ft Flat For Sale In West Manikdi,3.0,3.0,1250.0,dhaka,cantonment,0.6,4800.0,low,yes
1450 Sq Ft Ready Flat For sale In Bashundhara R/a Nearby Dhaka Bank Limited | Atm Booth,3.0,3.0,1450.0,dhaka,bashundhara,1.2,8275.86,low,yes
"The Home Is Situated In A Great Location, Kafrul, Which Is Vacant For sale",2.0,2.0,880.0,dhaka,kafrul,0.44,5000.0,medium,yes
Flat For Sale In Uttara Near Gausul Azam Jame Masjid,3.0,3.0,1375.0,dhaka,uttara,0.84,6109.09,medium,yes
"Get Ready For Your Countless Peaceful Days With This 1115 Sq Ft Flat At Mazar Road, Mirpur Is Up To Sale",3.0,3.0,1115.0,dhaka,mirpur,0.67,6008.97,high,yes
"A 1000 Sq Ft, Ready Flat Is Up For Sale At Adabor Nearby Padakhep Manabik Unnayan Kendra.",3.0,2.0,1000.0,dhaka,adabor,0.68,6800.0,low,yes
"1250 Sq Ft Residential Flat For Sale In Mirpur, Pirerbag",3.0,3.0,1250.0,dhaka,mirpur,0.7,5600.0,low,yes
Visit This 1332 Sq Ft Apartment For Sale In Ibrahimpur Near Baitul Abrar Jame Masjid,3.0,3.0,1332.0,dhaka,ibrahimpur,0.58,4354.35,medium,yes
"1332 Sq Ft An Apartment Is Ready For Sale At Ibrahimpur , Near Masjidul Abrar",3.0,3.0,1332.0,dhaka,ibrahimpur,0.73,5480.48,low,yes
Visit This Apartment For Sale In Ibrahimpur Near Ibrahimpur Central Jame Masjid,3.0,2.0,1150.0,dhaka,ibrahimpur,0.65,5652.17,medium,yes
"A Spectacularly Constructed Flat of 1,080 SQ FT for Sale In Agargaon Near Baitul Mamur Jame Masjid",2.0,2.0,980.0,dhaka,agargaon,0.54,5510.2,medium,yes
A Nice Residential Flat For Sale Can Be Found In Mohammadpur Nearby Mac Master English Medium School.,2.0,2.0,900.0,dhaka,mohammadpur,0.5,5555.56,medium,yes
This 1250 Square Feet Apartment For Sale In Kachukhet Near Kachukhet Old Market Jame Masjid,3.0,3.0,1250.0,dhaka,kachukhet,0.6,4800.0,medium,yes
3 Bedroom And 4 Bathroom Apartment Is For Sale In Bashundhara R-A Near IUB.,3.0,4.0,1851.0,dhaka,bashundhara,1.39,7509.45,medium,yes
1700 Square Feet Apartment Is For Sale In Bashundhara R-a Near Madinatul Ulum Madrasa Masjid.,3.0,4.0,1700.0,dhaka,bashundhara,1.5,8823.53,medium,yes
A Fascinating Apartment In kafrul Near High-tech Multicare Hospital Is Up For Sale,3.0,3.0,1050.0,dhaka,kafrul,0.63,6000.0,medium,yes
We Have A Ready Flat For Sale In Shahjadpur Nearby Shahjadpur Model Government Primary School,3.0,3.0,1475.0,dhaka,badda,1.56,10576.27,low,yes
A 2961 Sq Ft Beautiful Apartment Is Up For Sale In Gulshan 1,3.0,3.0,2961.0,dhaka,gulshan,5.25,17730.5,low,yes
"An Apartment Is Up For Sale In Dakshin Khan, Near Gaoyaira Baitun Noor Mosque",2.0,2.0,900.0,dhaka,dakshin khan,0.32,3555.56,medium,yes
A Finely Constructed 1500 Sq Ft Flat Is For Sale In Bashundhara R/a Nearby Playpen School,3.0,3.0,1500.0,dhaka,bashundhara,1.25,8333.33,medium,yes
"Buy This Great 1350 Sq Ft Apartment In Bashundhara R-a, Block C",3.0,3.0,1350.0,dhaka,bashundhara,1.16,8592.59,medium,yes
Great News! This 1560 Sq Ft Flat For Sale In Malibagh Which Can Be Your Next Destination,4.0,4.0,1560.0,dhaka,malibagh,1.12,7179.49,medium,yes
Nice 850 Sq Ft Flat Is Available For Sale In East Kazipara,2.0,2.0,850.0,dhaka,mirpur,0.5,5882.35,medium,yes
This 1518 Sq.Ft Apartment Up For Sale At Uttara 11 Very Near To Uttara West Police Station.,3.0,3.0,1518.0,dhaka,uttara,1.24,8168.64,low,yes
Modern Home For Residents | 1100 Sq Ft -2 Bedroom Flat In Darussalam Is Up For Sale.,2.0,2.0,1100.0,dhaka,mirpur,0.55,5000.0,low,yes
Worthy 1250 SQ FT residence is for sale at Mirpur 11,3.0,3.0,1250.0,dhaka,mirpur,0.72,5760.0,medium,yes
Next To Kuwaiti Masjid This Ready And Comfortable 850 Sq.Ft Apartment Is Up For Sale At East Monipur .,2.0,2.0,850.0,dhaka,mirpur,0.4,4705.88,medium,yes
1200 Square Ft. And 3 Bedroom Residential Apartment For Sale At Mirpur 11 Close To Mercantile Bank Limited .,3.0,3.0,1200.0,dhaka,mirpur,0.58,4833.33,medium,yes
A 950 Sq Ft Residential Flat Is For Sale In Mirpur -Kachukhet Road .,3.0,2.0,950.0,dhaka,mirpur,0.52,5473.68,medium,yes
Exquisite Flat For Sale In Bashundhara Nearby Ebenzer International School,3.0,3.0,1500.0,dhaka,bashundhara,1.15,7666.67,low,yes
Reside Conveniently In This Well Constructed 725 Sq.ft Flat For Sale In Salimullah Road-mohammadpur .,3.0,2.0,725.0,dhaka,mohammadpur,0.48,6620.69,medium,yes
A Unique Flat Of 1350 Sq Ft Is Getting Ready To Be Sold In East Kazipara,3.0,3.0,1350.0,dhaka,mirpur,0.66,4888.89,medium,yes
A well-constructed 1245 SQ FT flat is for sale in Ibrahimpur,3.0,3.0,1245.0,dhaka,ibrahimpur,0.54,4337.35,medium,yes
"Establish Your Peace In This Nice 1350 Sq Ft Apartment For Sale At Sector 5, Uttara",3.0,3.0,1350.0,dhaka,uttara,0.85,6296.3,low,yes
"Appealing Property In 2nd Colony, Mirpur – 1375 Sq Ft Flat For Sale",3.0,3.0,1375.0,dhaka,mirpur,0.7,5090.91,medium,yes
This 860 Sq Ft Apartment Has A Tempting Enough Environment For You To Buy In Mirpur,2.0,2.0,860.0,dhaka,mirpur,0.45,5232.56,low,yes
Find 1020 SQ FT flat available for sale in Pirerbag,3.0,2.0,1020.0,dhaka,mirpur,0.6,5882.35,medium,yes
An Apartment Is Up For Sale At Aftab Nagar Near Dhaka Imperial College.,3.0,3.0,1350.0,dhaka,aftab nagar,0.95,7037.04,medium,yes
